order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000158,CUST_4362,cancelled,34.99,1,2026-01-04 11:08:00,2026-01-06 17:30:00
ORD_000219,CUST_6776,confirmed,699.98,2,2026-01-05 08:46:00,2026-01-06 16:32:00
ORD_000188,CUST_5938,confirmed,1479.97,3,2026-01-04 08:13:00,2026-01-06 21:44:00
ORD_000237,CUST_6669,confirmed,549.98,2,2026-01-05 19:14:00,2026-01-06 08:50:00
ORD_000057,CUST_1058,shipped,1589.96,4,2026-01-02 12:02:00,2026-01-06 19:57:00
ORD_000095,CUST_8564,confirmed,299.99,1,2026-01-02 10:55:00,2026-01-06 17:40:00
ORD_000005,CUST_7924,delivered,1289.96,4,2026-01-01 20:10:00,2026-01-06 09:49:00
ORD_000065,CUST_8711,delivered,584.97,3,2026-01-02 08:54:00,2026-01-06 18:22:00
ORD_000169,CUST_8048,confirmed,569.97,3,2026-01-04 16:38:00,2026-01-06 17:02:00
ORD_000046,CUST_2113,delivered,1079.98,2,2026-01-01 10:04:00,2026-01-06 18:43:00
ORD_000117,CUST_2229,delivered,1089.98,2,2026-01-03 11:11:00,2026-01-06 20:21:00
ORD_000208,CUST_6850,confirmed,1919.96,4,2026-01-05 19:01:00,2026-01-06 14:06:00
ORD_000246,CUST_5382,cancelled,1029.96,4,2026-01-05 15:07:00,2026-01-06 12:14:00
ORD_000053,CUST_5956,confirmed,549.98,2,2026-01-02 16:45:00,2026-01-06 16:35:00
ORD_000204,CUST_9782,confirmed,149.99,1,2026-01-05 15:38:00,2026-01-06 17:14:00
ORD_000074,CUST_3085,delivered,779.97,3,2026-01-02 19:18:00,2026-01-06 14:29:00
ORD_000212,CUST_6080,confirmed,1149.98,2,2026-01-05 08:20:00,2026-01-06 17:44:00
ORD_000115,CUST_8025,confirmed,434.98,2,2026-01-03 15:19:00,2026-01-06 13:01:00
ORD_000157,CUST_1349,shipped,299.99,1,2026-01-04 18:40:00,2026-01-06 12:26:00
ORD_000220,CUST_6952,confirmed,1489.96,4,2026-01-05 18:25:00,2026-01-06 09:07:00
ORD_000114,CUST_7818,shipped,199.99,1,2026-01-03 09:35:00,2026-01-06 19:09:00
ORD_000044,CUST_9883,confirmed,239.98,2,2026-01-01 08:37:00,2026-01-06 13:29:00
ORD_000242,CUST_9159,confirmed,84.98,2,2026-01-05 18:01:00,2026-01-06 16:30:00
ORD_000147,CUST_2121,confirmed,669.96,4,2026-01-03 16:02:00,2026-01-06 09:28:00
ORD_000104,CUST_4986,delivered,89.99,1,2026-01-03 14:44:00,2026-01-06 15:20:00
ORD_000018,CUST_3266,cancelled,164.97,3,2026-01-01 13:14:00,2026-01-06 08:51:00
ORD_000034,CUST_8744,delivered,139.98,2,2026-01-01 16:08:00,2026-01-06 08:54:00
ORD_000223,CUST_7077,confirmed,779.97,3,2026-01-05 18:28:00,2026-01-06 09:43:00
ORD_000072,CUST_4228,shipped,79.99,1,2026-01-02 20:34:00,2026-01-06 22:47:00
ORD_000194,CUST_6928,confirmed,1819.96,4,2026-01-04 19:58:00,2026-01-06 10:35:00
ORD_000103,CUST_1282,shipped,684.96,4,2026-01-03 15:28:00,2026-01-06 16:27:00
ORD_000171,CUST_2557,confirmed,589.96,4,2026-01-04 14:46:00,2026-01-06 11:51:00
ORD_000195,CUST_8138,shipped,49.99,1,2026-01-04 09:15:00,2026-01-06 10:11:00
ORD_000099,CUST_1333,confirmed,199.99,1,2026-01-02 11:53:00,2026-01-06 14:25:00
ORD_000008,CUST_7201,cancelled,34.99,1,2026-01-01 16:07:00,2026-01-06 17:56:00
ORD_000210,CUST_8612,confirmed,949.97,3,2026-01-05 18:11:00,2026-01-06 17:27:00
ORD_000134,CUST_4681,shipped,1399.98,2,2026-01-03 14:05:00,2026-01-06 19:13:00
ORD_000144,CUST_3361,shipped,79.99,1,2026-01-03 15:00:00,2026-01-06 20:45:00
ORD_000243,CUST_7653,confirmed,789.97,3,2026-01-05 20:43:00,2026-01-06 09:36:00
ORD_000107,CUST_4545,confirmed,264.97,3,2026-01-03 10:12:00,2026-01-06 21:34:00
ORD_000244,CUST_8609,confirmed,499.97,3,2026-01-05 14:30:00,2026-01-06 13:12:00
ORD_000233,CUST_8842,confirmed,1299.98,2,2026-01-05 12:25:00,2026-01-06 12:42:00
ORD_000129,CUST_6153,shipped,489.96,4,2026-01-03 15:05:00,2026-01-06 16:40:00
ORD_000059,CUST_3442,shipped,149.99,1,2026-01-02 19:57:00,2026-01-06 14:39:00
ORD_000234,CUST_8372,confirmed,1354.96,4,2026-01-05 18:04:00,2026-01-06 09:22:00
ORD_000225,CUST_7340,confirmed,274.97,3,2026-01-05 15:33:00,2026-01-06 15:39:00
ORD_000090,CUST_1320,shipped,89.99,1,2026-01-02 14:24:00,2026-01-06 18:45:00
