order_id,customer_id,status,amount,items,created_at,updated_at
ORD_000139,CUST_9022,delivered,89.99,1,2026-01-03 12:53:00,2026-01-10 08:29:00
ORD_000088,CUST_3503,delivered,629.97,3,2026-01-02 11:24:00,2026-01-10 08:04:00
ORD_000420,CUST_5934,confirmed,1199.98,2,2026-01-09 17:03:00,2026-01-10 12:42:00
ORD_000277,CUST_9592,delivered,1779.96,4,2026-01-06 14:50:00,2026-01-10 18:23:00
ORD_000376,CUST_6633,shipped,34.99,1,2026-01-08 16:56:00,2026-01-10 08:18:00
ORD_000354,CUST_8179,shipped,34.99,1,2026-01-08 08:24:00,2026-01-10 18:24:00
ORD_000418,CUST_5329,confirmed,399.99,1,2026-01-09 14:17:00,2026-01-10 14:32:00
ORD_000408,CUST_7839,confirmed,149.97,3,2026-01-09 17:36:00,2026-01-10 09:57:00
ORD_000254,CUST_5833,confirmed,654.96,4,2026-01-06 19:07:00,2026-01-10 21:38:00
ORD_000386,CUST_6904,confirmed,89.99,1,2026-01-08 15:03:00,2026-01-10 10:12:00
ORD_000294,CUST_9285,shipped,34.99,1,2026-01-06 08:13:00,2026-01-10 15:35:00
ORD_000316,CUST_3174,confirmed,199.99,1,2026-01-07 18:08:00,2026-01-10 08:02:00
ORD_000407,CUST_9888,confirmed,499.98,2,2026-01-09 10:32:00,2026-01-10 16:19:00
ORD_000166,CUST_7580,delivered,1249.97,3,2026-01-04 15:54:00,2026-01-10 14:47:00
ORD_000053,CUST_5956,shipped,549.98,2,2026-01-02 16:45:00,2026-01-10 13:43:00
ORD_000210,CUST_8612,delivered,949.97,3,2026-01-05 18:11:00,2026-01-10 18:19:00
ORD_000153,CUST_7686,delivered,534.96,4,2026-01-04 15:39:00,2026-01-10 16:17:00
ORD_000290,CUST_8550,shipped,119.97,3,2026-01-06 19:31:00,2026-01-10 18:16:00
ORD_000425,CUST_1653,confirmed,499.98,2,2026-01-09 17:15:00,2026-01-10 22:52:00
ORD_000062,CUST_7658,delivered,599.98,2,2026-01-02 13:49:00,2026-01-10 16:17:00
ORD_000014,CUST_4752,delivered,419.98,2,2026-01-01 20:03:00,2026-01-10 13:57:00
ORD_000149,CUST_5906,shipped,419.96,4,2026-01-03 10:44:00,2026-01-10 10:05:00
ORD_000304,CUST_8939,confirmed,659.96,4,2026-01-07 13:00:00,2026-01-10 16:43:00
ORD_000351,CUST_6425,confirmed,449.98,2,2026-01-08 15:09:00,2026-01-10 18:43:00
ORD_000422,CUST_9897,confirmed,34.99,1,2026-01-09 10:26:00,2026-01-10 11:36:00
ORD_000433,CUST_7626,confirmed,249.98,2,2026-01-09 15:40:00,2026-01-10 12:58:00
ORD_000298,CUST_8054,confirmed,79.99,1,2026-01-06 19:43:00,2026-01-10 15:34:00
ORD_000056,CUST_5325,shipped,579.97,3,2026-01-02 18:40:00,2026-01-10 18:08:00
ORD_000208,CUST_6850,delivered,1919.96,4,2026-01-05 19:01:00,2026-01-10 18:51:00
ORD_000273,CUST_4559,confirmed,84.98,2,2026-01-06 11:34:00,2026-01-10 10:19:00
ORD_000230,CUST_6922,confirmed,234.98,2,2026-01-05 18:11:00,2026-01-10 22:33:00
ORD_000400,CUST_7620,shipped,239.98,2,2026-01-08 20:51:00,2026-01-10 14:58:00
ORD_000318,CUST_2525,confirmed,1149.96,4,2026-01-07 09:40:00,2026-01-10 10:41:00
ORD_000055,CUST_3546,shipped,209.98,2,2026-01-02 19:35:00,2026-01-10 22:10:00
